"{0.03, 0.034334237378919254}","{0.04, 0.03478076280835025}","{0.05, 0.036729280432166875}","{0.06, 0.039718625066559904}","{0.07, 0.043200655612509894}","{0.08, 0.04682577890376832}","{0.09, 0.05041885590856652}","{0.1, 0.053906699640300114}","{0.11, 0.05726781533829262}","{0.12, 0.06050497534919087}","{0.13, 0.06363115661792174}","{0.14, 0.06666239076190358}","{0.15, 0.06961420360511629}","{0.16, 0.07250000237868616}","{0.17, 0.0753305454655458}","{0.18, 0.07811399618027876}","{0.19, 0.08085625852457712}","{0.2, 0.08356141347969588}","{0.21, 0.08623215380808674}","{0.22, 0.08887016694947097}","{0.23, 0.09147644743258938}","{0.24, 0.09405153815583772}","{0.25, 0.09659570864742861}","{0.26, 0.0991090816061878}","{0.27, 0.10159171921276401}","{0.28, 0.10404367933325824}","{0.29000000000000004, 0.10646504998712814}","{0.30000000000000004, 0.10885596855793485}","{0.31000000000000005, 0.11121663066300772}","{0.31999999999999995, 0.11354729225326983}","{0.32999999999999996, 0.11584826749802946}","{0.33999999999999997, 0.11811992422885696}","{0.35, 0.1203626781570384}","{0.36, 0.12257698665867173}","{0.37, 0.12476334263918148}","{0.38, 0.12692226878431614}","{0.39, 0.12905431236606116}","{0.4, 0.13116004068430528}","{0.41000000000000003, 0.13324003714848248}","{0.42000000000000004, 0.13529489798884387}","{0.43000000000000005, 0.13732522954265722}","{0.44000000000000006, 0.13933164605265164}","{0.44999999999999996, 0.14131476791645622}","{0.45999999999999996, 0.14327522031709874}","{0.47, 0.1452136321669888}","{0.48, 0.1471306353062663}","{0.49, 0.14902686389927672}","{0.5, 0.1509029539734561}","{0.51, 0.15275954306351505}","{0.52, 0.15459726991901998}","{0.53, 0.15641677424062433}","{0.54, 0.1582186964275399}","{0.55, 0.16000367730367804}","{0.56, 0.1617723578168339}","{0.5700000000000001, 0.16352537869446404}","{0.5800000000000001, 0.1652633800483963}","{0.5900000000000001, 0.16698700092618302}","{0.6000000000000001, 0.16869687880777534}","{0.61, 0.17039364904596108}","{0.62, 0.17207794425854023}","{0.63, 0.17375039367175707}","{0.64, 0.17541162242569633}","{0.65, 0.17706225084557178}","{0.66, 0.17870289368637743}","{0.67, 0.18033415936012642}","{0.68, 0.18195664915368648}","{0.6900000000000001, 0.18357095644102975}","{0.7000000000000001, 0.18517766590282217}","{0.7100000000000001, 0.18677735275672921}","{0.7200000000000001, 0.18837058200590678}","{0.7300000000000001, 0.18995790771165472}","{0.74, 0.19153987229662148}","{0.75, 0.19311700588090638}","{0.76, 0.19468982565863138}","{0.77, 0.19625883531508698}","{0.78, 0.19782452448999105}","{0.79, 0.19938736828678677}","{0.8, 0.20094782683255416}","{0.81, 0.20250634488650768}","{0.8200000000000001, 0.2040633515004087}","{0.8300000000000001, 0.20561925972909662}","{0.8400000000000001, 0.2071744663920699}","{0.8500000000000001, 0.20872935188539296}","{0.8600000000000001, 0.21028428004280883}","{0.87, 0.2118395980436107}","{0.88, 0.21339563636866135}","{0.89, 0.21495270879970046}","{0.9, 0.21651111246160915}","{0.91, 0.21807112790610195}","{0.92, 0.21963301923301737}","{0.93, 0.22119703424799042}","{0.9400000000000001, 0.22276340465479938}","{0.9500000000000001, 0.2243323462780111}","{0.9600000000000001, 0.22590405931606666}","{0.9700000000000001, 0.22747872861999366}","{0.9800000000000001, 0.22905652399766446}","{0.99, 0.23063760053920956}","{1., 0.2322220989630925}","{1., 0.2322220989630925}","{1.1, 0.2482767361604639}","{1.2, 0.2647369914072706}","{1.3, 0.2815706057868104}","{1.4, 0.2986907491079386}","{1.5, 0.315987830231548}","{1.6, 0.33335138759101}","{1.7000000000000002, 0.350683021720346}","{1.8, 0.36790247268317405}","{1.9, 0.38494904546530867}","{2., 0.401780234714003}","{2.1, 0.41836892438058404}","{2.2, 0.4347000921159869}","{2.3, 0.45076758976487596}","{2.4000000000000004, 0.4665713089191902}","{2.5, 0.48211486255106883}","{2.6, 0.4974038021090295}","{2.7, 0.512444326111798}","{2.8, 0.5272424059277673}","{2.9000000000000004, 0.5418032452116769}","{3., 0.5561309927198131}","{3.1, 0.5702286379563803}","{3.2, 0.5840980314101636}","{3.3000000000000003, 0.5977399836442181}","{3.4000000000000004, 0.6111544088918008}","{3.5, 0.6243404884876136}","{3.6, 0.6372968372670077}","{3.7, 0.6500216620927924}","{3.8000000000000003, 0.6625129061439555}","{3.9000000000000004, 0.6747683757929892}","{4., 0.6867858490780927}"
"{0.03, 0.004199796168483698}","{0.04, 0.0024376265042151905}","{0.05, 0.0017794938867721276}","{0.06, 0.0019149452591379508}","{0.07, 0.0028085852434555562}","{0.08, 0.00438859740712622}","{0.09, 0.0065210284286883295}","{0.1, 0.009056438958474343}","{0.11, 0.011865346146398592}","{0.12, 0.014850309562361804}","{0.13, 0.017943874778866557}","{0.14, 0.021101533985015353}","{0.15, 0.024294562837583925}","{0.16, 0.027504432822102867}","{0.17, 0.03071896739129226}","{0.18, 0.03392988378971221}","{0.19, 0.037131291599683605}","{0.2, 0.0403188016800716}","{0.21, 0.04348900558990619}","{0.22, 0.04663917242248954}","{0.23, 0.049767070303048284}","{0.24, 0.05287085828809961}","{0.25, 0.05594901771740443}","{0.26, 0.059000305643711545}","{0.27, 0.06202372077957199}","{0.28, 0.06501847670618943}","{0.29000000000000004, 0.0679839795162705}","{0.30000000000000004, 0.07091980834365035}","{0.31000000000000005, 0.07382569795995181}","{0.31999999999999995, 0.07670152296840514}","{0.32999999999999996, 0.07954728333713688}","{0.33999999999999997, 0.08236309111867371}","{0.35, 0.0851491582214122}","{0.36, 0.08790578516844101}","{0.37, 0.09063335076286529}","{0.38, 0.0933323025829579}","{0.39, 0.0960031482650272}","{0.4, 0.09864644749510099}","{0.41000000000000003, 0.10126280467360822}","{0.42000000000000004, 0.10385286218636272}","{0.43000000000000005, 0.10641729424725138}","{0.44000000000000006, 0.10895680126357263}","{0.44999999999999996, 0.11147210468536844}","{0.45999999999999996, 0.11396394230549277}","{0.47, 0.11643306397355349}","{0.48, 0.11888022769900354}","{0.49, 0.12130619611153731}","{0.5, 0.12371173325751085}","{0.51, 0.12609760170773238}","{0.52, 0.12846455995459413}","{0.53, 0.1308133600814723}","{0.54, 0.13314474568364784}","{0.55, 0.13545945002537846}","{0.56, 0.1377581944141471}","{0.5700000000000001, 0.14004168678037274}","{0.5800000000000001, 0.14231062044562742}","{0.5900000000000001, 0.14456567306442497}","{0.6000000000000001, 0.1468075057305796}","{0.61, 0.1490367622316895}","{0.62, 0.15125406844049177}","{0.63, 0.15346003183465592}","{0.64, 0.15565524113011234}","{0.65, 0.15784026602141682}","{0.66, 0.16001565701645576}","{0.67, 0.1621819453587695}","{0.68, 0.16433964302827078}","{0.6900000000000001, 0.16648924281099658}","{0.7000000000000001, 0.1686312184322066}","{0.7100000000000001, 0.170766024745115}","{0.7200000000000001, 0.17289409796766966}","{0.7300000000000001, 0.17501585596347627}","{0.74, 0.1771316985585983}","{0.75, 0.17924200789113276}","{0.76, 0.18134714878751923}","{0.77, 0.18344746916211285}","{0.78, 0.1855433004345599}","{0.79, 0.1876349579629323}","{0.8, 0.189722741488574}","{0.81, 0.1918069355882217}","{0.8200000000000001, 0.1938878101342013}","{0.8300000000000001, 0.195965620756074}","{0.8400000000000001, 0.19804060930456704}","{0.8500000000000001, 0.20011300431458767}","{0.8600000000000001, 0.20218302146543837}","{0.87, 0.20425086403790996}","{0.88, 0.2063167233649076}","{0.89, 0.20838077927674686}","{0.9, 0.21044320053837015}","{0.91, 0.21250414527850775}","{0.92, 0.21456376140970507}","{0.93, 0.21662218703919978}","{0.9400000000000001, 0.2186795508691539}","{0.9500000000000001, 0.22073597258676608}","{0.9600000000000001, 0.22279156324400257}","{0.9700000000000001, 0.22484642562570523}","{0.9800000000000001, 0.22690065460700898}","{0.99, 0.22895433749993535}","{1., 0.23100755438836076}","{1., 0.23100755438836076}","{1.1, 0.2515271591899429}","{1.2, 0.2720456940268638}","{1.3, 0.2925650743017194}","{1.4, 0.3130627730952617}","{1.5, 0.3335029377208799}","{1.6, 0.35384336030861585}","{1.7000000000000002, 0.37403978361254747}","{1.8, 0.39404852754476655}","{1.9, 0.41382806745170736}","{2., 0.43333996025519966}","{2.1, 0.4525493644900958}","{2.2, 0.47142530601520594}","{2.3, 0.48994078240672495}","{2.4000000000000004, 0.5080727624667902}","{2.5, 0.5258021145498882}","{2.6, 0.5431134833980977}","{2.7, 0.5599951267649961}","{2.8, 0.5764387183737832}","{2.9000000000000004, 0.5924391214725314}","{3., 0.6079941365784476}","{3.1, 0.6231042273262104}","{3.2, 0.637772229170286}","{3.3000000000000003, 0.6520030466574162}","{3.4000000000000004, 0.6658033457960568}","{3.5, 0.6791812485101297}","{3.6, 0.6921460361735118}","{3.7, 0.7047078687619245}","{3.8000000000000003, 0.7168775252830034}","{3.9000000000000004, 0.7286661699554456}","{4., 0.7400851472325027}"
"{0.03, 0.000026228370124046114}","{0.04, 0.00001562629419418783}","{0.05, 0.000024740959401380884}","{0.06, 0.0001028591853680101}","{0.07, 0.0003465112336285946}","{0.08, 0.0008565187085687486}","{0.09, 0.0016944613860595578}","{0.1, 0.002869503470352185}","{0.11, 0.0043499602166172015}","{0.12, 0.00608276491242589}","{0.13, 0.008009885777800846}","{0.14, 0.010078330542678536}","{0.15, 0.012244523438638327}","{0.16, 0.01447504583059034}","{0.17, 0.016745524180875042}","{0.18, 0.019038851970999218}","{0.19, 0.02134339320115222}","{0.2, 0.023651450668617253}","{0.21, 0.025958075708286867}","{0.22, 0.02826019677063795}","{0.23, 0.03055600748073772}","{0.24, 0.03284454966559758}","{0.25, 0.03512543515635977}","{0.26, 0.03739866248225317}","{0.27, 0.03966449639900194}","{0.28, 0.04192338792150063}","{0.29000000000000004, 0.04417591994131348}","{0.30000000000000004, 0.04642276873773996}","{0.31000000000000005, 0.04866467535173976}","{0.31999999999999995, 0.05090242313519816}","{0.32999999999999996, 0.053136819352428845}","{0.33999999999999997, 0.05536867962741449}","{0.35, 0.05759881458918455}","{0.36, 0.059828018388809245}","{0.37, 0.0620570589095923}","{0.38, 0.0642866695673796}","{0.39, 0.06651754262152433}","{0.4, 0.06875032391470626}","{0.41000000000000003, 0.07098560894609461}","{0.42000000000000004, 0.07322394017095503}","{0.43000000000000005, 0.0754658054058059}","{0.44000000000000006, 0.07771163721761262}","{0.44999999999999996, 0.07996181316145683}","{0.45999999999999996, 0.08221665674525347}","{0.47, 0.08447643899670094}","{0.48, 0.0867413805180342}","{0.49, 0.08901165392111765}","{0.5, 0.09128738655258625}","{0.51, 0.0935686634176875}","{0.52, 0.09585553023357142}","{0.53, 0.09814799654802255}","{0.54, 0.10044603886796095}","{0.55, 0.1027496037564702}","{0.56, 0.10505861085761384}","{0.5700000000000001, 0.10737295582628316}","{0.5800000000000001, 0.10969251313529046}","{0.5900000000000001, 0.11201713874613999}","{0.6000000000000001, 0.1143466726316391}","{0.61, 0.1166809411421449}","{0.62, 0.11901975921165389}","{0.63, 0.12136293240305394}","{0.64, 0.1237102587934548}","{0.65, 0.12606153070284898}","{0.66, 0.12841653627051558}","{0.67, 0.13077506088525306}","{0.68, 0.133136888475883}","{0.6900000000000001, 0.13550180266907802}","{0.7000000000000001, 0.13786958782158104}","{0.7100000000000001, 0.1402400299360535}","{0.7200000000000001, 0.1426129174665491}","{0.7300000000000001, 0.144988042021799}","{0.74, 0.14736519897526099}","{0.75, 0.1497441879869651}","{0.76, 0.15212481344631534}","{0.77, 0.1545068848413363}","{0.78, 0.15689021706148013}","{0.79, 0.1592746306399904}","{0.8, 0.16165995194089214}","{0.81, 0.16404601329767735}","{0.8200000000000001, 0.16643265310676095}","{0.8300000000000001, 0.16881971588141237}","{0.8400000000000001, 0.17120705227104688}","{0.8500000000000001, 0.17359451904861703}","{0.8600000000000001, 0.1759819790706277}","{0.87, 0.17836930121345587}","{0.88, 0.1807563602881298}","{0.89, 0.18314303693744144}","{0.9, 0.18552921751730977}","{0.91, 0.1879147939653801}","{0.92, 0.19029966365840661}","{0.93, 0.1926837292607833}","{0.9400000000000001, 0.19506689856571285}","{0.9500000000000001, 0.19744908433112654}","{0.9600000000000001, 0.19983020411099187}","{0.9700000000000001, 0.20221018008408614}","{0.9800000000000001, 0.20458893888049473}","{0.99, 0.20696641140798752}","{1., 0.20934253267776587}","{1., 0.20934253267776587}","{1.1, 0.2330177229768591}","{1.2, 0.2565104618502447}","{1.3, 0.2797994297214222}","{1.4, 0.30287537126034175}","{1.5, 0.32573411629223165}","{1.6, 0.34837255606752293}","{1.7000000000000002, 0.37078653782157994}","{1.8, 0.3929699023048242}","{1.9, 0.41491416045100377}","{2., 0.43660850862993483}","{2.1, 0.45804001405151495}","{2.2, 0.4791938806705525}","{2.3, 0.5000537500458613}","{2.4000000000000004, 0.5206020150137024}","{2.5, 0.5408201358238619}","{2.6, 0.5606889539642145}","{2.7, 0.5801890012865994}","{2.8, 0.5993008028495177}","{2.9000000000000004, 0.6180051719302294}","{3., 0.6362834953408141}","{3.1, 0.6541180067187986}","{3.2, 0.6714920449729473}","{3.3000000000000003, 0.6883902946296685}","{3.4000000000000004, 0.7047990045097104}","{3.5, 0.7207061810226184}","{3.6, 0.7361017524389968}","{3.7, 0.7509777008141901}","{3.8000000000000003, 0.7653281587964489}","{3.9000000000000004, 0.7791494693415923}","{4., 0.7924402073350062}"
"{0.03, 4.032506349788369*^-9}","{0.04, 2.708895442034231*^-8}","{0.05, 9.664702038381819*^-7}","{0.06, 0.000010347882740990386}","{0.07, 0.00005369693609343397}","{0.08, 0.0001781400331241134}","{0.09, 0.0004403763731705167}","{0.1, 0.0008887247523208771}","{0.11, 0.0015511015130175573}","{0.12, 0.002432441663217125}","{0.13, 0.003518872691695726}","{0.14, 0.004784578168681786}","{0.15, 0.00619843297060708}","{0.16, 0.007729042899542739}","{0.17, 0.00934791930810763}","{0.18, 0.01103107085166222}","{0.19, 0.012759467269533701}","{0.2, 0.014518805692376806}","{0.21, 0.016298911704717804}","{0.22, 0.018093000573945642}","{0.23, 0.019896935661461796}","{0.24, 0.021708557318184017}","{0.25, 0.023527113932184457}","{0.26, 0.025352801820457266}","{0.27, 0.027186407121874954}","{0.28, 0.029029036603856976}","{0.29000000000000004, 0.030881922319681548}","{0.30000000000000004, 0.03274628548359572}","{0.31000000000000005, 0.03462324646327721}","{0.31999999999999995, 0.036513769768966885}","{0.32999999999999996, 0.0384186349329264}","{0.33999999999999997, 0.04033842600291719}","{0.35, 0.04227353397958477}","{0.36, 0.04422416785313076}","{0.37, 0.046190370974248544}","{0.38, 0.048172040355395115}","{0.39, 0.05016894717020413}","{0.4, 0.05218075723715222}","{0.41000000000000003, 0.05420705066597824}","{0.42000000000000004, 0.05624734014281504}","{0.43000000000000005, 0.058301087549495534}","{0.44000000000000006, 0.060367718766151775}","{0.44999999999999996, 0.06244663662450518}","{0.45999999999999996, 0.06453723205274046}","{0.47, 0.06663889350660641}","{0.48, 0.06875101481177012}","{0.49, 0.07087300156074268}","{0.5, 0.07300427621503668}","{0.51, 0.0751442820635923}","{0.52, 0.07729248618111366}","{0.53, 0.07944838152662785}","{0.54, 0.08161148830630645}","{0.55, 0.08378135471927906}","{0.56, 0.08595755718879976}","{0.5700000000000001, 0.08813970017292894}","{0.5800000000000001, 0.09032741563608371}","{0.5900000000000001, 0.09252036225305477}","{0.6000000000000001, 0.09471822440727537}","{0.61, 0.09692071103680157}","{0.62, 0.09912755437232362}","{0.63, 0.10133850860560475}","{0.64, 0.10355334851997199}","{0.65, 0.10577186810817507}","{0.66, 0.10799387919994485}","{0.67, 0.11021921011494959}","{0.68, 0.11244770435471758}","{0.6900000000000001, 0.11467921934414624}","{0.7000000000000001, 0.11691362522952466}","{0.7100000000000001, 0.11915080373833081}","{0.7200000000000001, 0.12139064710419505}","{0.7300000000000001, 0.12363305705956143}","{0.74, 0.1258779438950275}","{0.75, 0.12812522558643064}","{0.76, 0.13037482698782535}","{0.77, 0.13262667908800665}","{0.78, 0.1348807183290876}","{0.79, 0.13713688598335572}","{0.8, 0.13939512758621744}","{0.81, 0.14165539242183342}","{0.8200000000000001, 0.14391763305758784}","{0.8300000000000001, 0.14618180492547672}","{0.8400000000000001, 0.14844786594552184}","{0.8500000000000001, 0.15071577618925625}","{0.8600000000000001, 0.1529854975797765}","{0.87, 0.1552569936250022}","{0.88, 0.1575302291822709}","{0.89, 0.159805170250053}","{0.9, 0.1620817837860782}","{0.91, 0.1643600375478075}","{0.92, 0.16663989995401396}","{0.93, 0.16892133996503755}","{0.9400000000000001, 0.17120432697981688}","{0.9500000000000001, 0.17348883074792423}","{0.9600000000000001, 0.17577482129496066}","{0.9700000000000001, 0.17806226885973025}","{0.9800000000000001, 0.18035114384201875}","{0.99, 0.1826414167594647}","{1., 0.18493305821259143}","{1., 0.18493305821259143}","{1.1, 0.2079182933262391}","{1.2, 0.23100813858899158}","{1.3, 0.25417343816005183}","{1.4, 0.27738568076085734}","{1.5, 0.3006173411847891}","{1.6, 0.323841909612214}","{1.7000000000000002, 0.34703374139143495}","{1.8, 0.3701678557069149}","{1.9, 0.3932197502080404}","{2., 0.41616525392279685}","{2.1, 0.4389804188842745}","{2.2, 0.46164144353271136}","{2.3, 0.4841246204732143}","{2.4000000000000004, 0.5064063030847764}","{2.5, 0.5284628877099807}","{2.6, 0.5502708099511292}","{2.7, 0.571806554813453}","{2.8, 0.5930466811446855}","{2.9000000000000004, 0.6139678611457854}","{3., 0.6345469357788597}","{3.1, 0.6547609867523757}","{3.2, 0.6745874254716406}","{3.3000000000000003, 0.6940040989367912}","{3.4000000000000004, 0.7129894120732632}","{3.5, 0.731522465409566}","{3.6, 0.7495832063929885}","{3.7, 0.7671525919785891}","{3.8000000000000003, 0.7842127594677211}","{3.9000000000000004, 0.8007472019429014}","{4., 0.8167409440832113}"
"{0.03, -2.965078198374005*^-12}","{0.04, 2.6329894401559136*^-9}","{0.05, 1.6767368957893924*^-7}","{0.06, 2.4996165164454283*^-6}","{0.07, 0.0000164151999488475}","{0.08, 0.0000649725777185731}","{0.09, 0.00018424568619863154}","{0.1, 0.0004149335460318289}","{0.11, 0.0007920697451282902}","{0.12, 0.0013381768154869412}","{0.13, 0.002061395084090819}","{0.14, 0.002957391691619777}","{0.15, 0.004013083657865393}","{0.16, 0.005210584433428854}","{0.17, 0.006530474361978637}","{0.18, 0.007954076665565656}","{0.19, 0.00946477758462917}","{0.2, 0.01104859236806024}","{0.21, 0.01269421613976758}","{0.22, 0.01439277132720012}","{0.23, 0.016137411972866698}","{0.24, 0.017922892647175906}","{0.25, 0.01974516593911783}","{0.26, 0.021601040378295577}","{0.27, 0.023487909342040824}","{0.28, 0.025403548753828983}","{0.29000000000000004, 0.02734597477610994}","{0.30000000000000004, 0.02931335013639959}","{0.31000000000000005, 0.031303927595238284}","{0.31999999999999995, 0.03331602023031606}","{0.32999999999999996, 0.03534798994021611}","{0.33999999999999997, 0.03739824741198265}","{0.35, 0.039465258509847695}","{0.36, 0.04154755349659952}","{0.37, 0.04364373668183083}","{0.38, 0.04575249499979622}","{0.39, 0.04787260468648725}","{0.4, 0.050002935703509575}","{0.41000000000000003, 0.0521424538699715}","{0.42000000000000004, 0.054290220866978225}","{0.43000000000000005, 0.05644539239122306}","{0.44000000000000006, 0.058607214784735635}","{0.44999999999999996, 0.06077502048158681}","{0.45999999999999996, 0.06294822259314693}","{0.47, 0.06512630892349146}","{0.48, 0.06730883566730285}","{0.49, 0.06949542100063094}","{0.5, 0.07168573873282669}","{0.51, 0.07387951215191557}","{0.52, 0.076076508160546}","{0.53, 0.07827653177087901}","{0.54, 0.0804794210030431}","{0.55, 0.08268504221012282}","{0.56, 0.08489328583946266}","{0.5700000000000001, 0.08710406262387478}","{0.5800000000000001, 0.0893173001918692}","{0.5900000000000001, 0.09153294007369057}","{0.6000000000000001, 0.09375093508154372}","{0.61, 0.09597124703344526}","{0.62, 0.09819384479412843}","{0.63, 0.10041870260181174}","{0.64, 0.10264579865288602}","{0.65, 0.10487511391615882}","{0.66, 0.10710663115023279}","{0.67, 0.10934033409900397}","{0.68, 0.11157620684255551}","{0.6900000000000001, 0.11381423328276537}","{0.7000000000000001, 0.11605439674368116}","{0.7100000000000001, 0.11829667967078315}","{0.7200000000000001, 0.12054106341244954}","{0.7300000000000001, 0.12278752807171943}","{0.74, 0.12503605241500254}","{0.75, 0.12728661382840598}","{0.76, 0.12953918831160247}","{0.77, 0.13179375050258071}","{0.78, 0.13405027372577197}","{0.79, 0.13630873005809682}","{0.8, 0.1385690904082521}","{0.81, 0.14083132460511885}","{0.8200000000000001, 0.14309540149188782}","{0.8300000000000001, 0.14536128902318043}","{0.8400000000000001, 0.14762895436309592}","{0.8500000000000001, 0.14989836398235543}","{0.8600000000000001, 0.15216948375276426}","{0.87, 0.15444227903841662}","{0.88, 0.15671671478263055}","{0.89, 0.1589927555900929}","{0.9, 0.16127036580351897}","{0.91, 0.16354950957521755}","{0.92, 0.1658301509328444}","{0.93, 0.16811225383970327}","{0.9400000000000001, 0.17039578224964508}","{0.9500000000000001, 0.17268070015657466}","{0.9600000000000001, 0.17496697163894148}","{0.9700000000000001, 0.17725456089932512}","{0.9800000000000001, 0.179543432299475}","{0.99, 0.18183355039092944}","{1., 0.18412487994180257}","{1., 0.18412487994180257}","{1.1, 0.20709724604351684}","{1.2, 0.23015413888740419}","{1.3, 0.25326526288646184}","{1.4, 0.27640301039652637}","{1.5, 0.29954184250363625}","{1.6, 0.3226577397854894}","{1.7000000000000002, 0.3457277809133808}","{1.8, 0.3687298257122104}","{1.9, 0.3916422715532976}","{2., 0.4144438610660476}","{2.1, 0.43711352794987995}","{2.2, 0.4596302732345802}","{2.3, 0.4819730674416154}","{2.4000000000000004, 0.5041207758269848}","{2.5, 0.5260521049295089}","{2.6, 0.5477455693569483}","{2.7, 0.569179478259565}","{2.8, 0.5903319413231438}","{2.9000000000000004, 0.6111808943773401}","{3., 0.6317041448648629}","{3.1, 0.6518794374517703}","{3.2, 0.6716845399774505}","{3.3000000000000003, 0.6910973497433265}","{3.4000000000000004, 0.7100960198214291}","{3.5, 0.7286591046310503}","{3.6, 0.7467657234906382}","{3.7, 0.7643957402170034}","{3.8000000000000003, 0.7815299561360832}","{3.9000000000000004, 0.7981503131192468}","{4., 0.8142401025055971}"
"{0.03, 2.9650781983739017*^-12}","{0.04, 4.2252364326828354*^-10}","{0.05, 3.996035887948312*^-8}","{0.06, 7.779898192716706*^-7}","{0.07, 6.184110896821162*^-6}","{0.08, 0.000028263571260533608}","{0.09, 0.00008972583366987737}","{0.1, 0.00022146945543506953}","{0.11, 0.00045644057754002233}","{0.12, 0.000823443287766309}","{0.13, 0.0013432204464888687}","{0.14, 0.0020271955022572253}","{0.15, 0.0028781672429745247}","{0.16, 0.003892019006607536}","{0.17, 0.0050597094196786745}","{0.18, 0.0063691120544599475}","{0.19, 0.007806513309757788}","{0.2, 0.00935772862414448}","{0.21, 0.01100887362895568}","{0.22, 0.012746855769096635}","{0.23, 0.014559655124487286}","{0.24, 0.01643645480674087}","{0.25, 0.018367669288866167}","{0.26, 0.020344907187466107}","{0.27, 0.02236089492703115}","{0.28, 0.02440937971743843}","{0.29000000000000004, 0.02648502425485161}","{0.30000000000000004, 0.02858330116002602}","{0.31000000000000005, 0.030700392058675544}","{0.31999999999999995, 0.032833094057902495}","{0.32999999999999996, 0.0349787349331939}","{0.33999999999999997, 0.03713509740646277}","{0.35, 0.03930035231100716}","{0.36, 0.041473000110881064}","{0.37, 0.04365182006409358}","{0.38, 0.045835826255203}","{0.39, 0.048024229723624696}","{0.4, 0.05021640594837224}","{0.41000000000000003, 0.052411867013876456}","{0.42000000000000004, 0.0546102378446235}","{0.43000000000000005, 0.056811235966764975}","{0.44000000000000006, 0.05901465431946143}","{0.44999999999999996, 0.06122034669984945}","{0.45999999999999996, 0.06342821547837507}","{0.47, 0.06563820127067123}","{0.48, 0.06785027429102264}","{0.49, 0.07006442715201718}","{0.5, 0.07228066890385026}","{0.51, 0.07449902013531816}","{0.52, 0.07671950898004383}","{0.53, 0.07894216789529122}","{0.54, 0.08116703109459884}","{0.55, 0.08339413253365989}","{0.56, 0.08562350436068719}","{0.5700000000000001, 0.08785517575592923}","{0.5800000000000001, 0.09008917209305516}","{0.5900000000000001, 0.09232551436766699}","{0.6000000000000001, 0.09456421884184131}","{0.61, 0.09680529686474991}","{0.62, 0.09904875483292974}","{0.63, 0.10129459426032539}","{0.64, 0.10354281193237537}","{0.65, 0.10579340012333605}","{0.66, 0.10804634685802783}","{0.67, 0.11030163620481255}","{0.68, 0.11255924858632754}","{0.6900000000000001, 0.11481916109968314}","{0.7000000000000001, 0.11708134783688869}","{0.7100000000000001, 0.11934578020073855}","{0.7200000000000001, 0.12161242721093646}","{0.7300000000000001, 0.12388125579719028}","{0.74, 0.1261522310758993}","{0.75, 0.12842531661065829}","{0.76, 0.13070047465346385}","{0.77, 0.13297766636761615}","{0.78, 0.13525685203163115}","{0.79, 0.13753799122459015}","{0.8, 0.13982104299357934}","{0.81, 0.1421059660039032}","{0.8200000000000001, 0.14439271867276623}","{0.8300000000000001, 0.14668125928786047}","{0.8400000000000001, 0.14897154611141777}","{0.8500000000000001, 0.15126353747116475}","{0.8600000000000001, 0.15355719183878877}","{0.87, 0.15585246789769433}","{0.88, 0.15814932460019065}","{0.89, 0.1604477212157535}","{0.9, 0.16274761737105456}","{0.91, 0.16504897308254438}","{0.92, 0.16735174878254802}","{0.93, 0.16965590533947678}","{0.9400000000000001, 0.1719614040731213}","{0.9500000000000001, 0.17426820676539403}","{0.9600000000000001, 0.1765762756671185}","{0.9700000000000001, 0.1788855735016532}","{0.9800000000000001, 0.1811960634654748}","{0.99, 0.1835077092264528}","{1., 0.1858204749200539}","{1., 0.1858204749200539}","{1.1, 0.20900215772104064}","{1.2, 0.2322595288401545}","{1.3, 0.25556298333087546}","{1.4, 0.2788855105327248}","{1.5, 0.3022019849589815}","{1.6, 0.32548866096153883}","{1.7000000000000002, 0.3487227984681426}","{1.8, 0.37188237152250353}","{1.9, 0.3949458339519362}","{2., 0.4178919285153049}","{2.1, 0.4406995314126232}","{2.2, 0.46334752671053153}","{2.3, 0.48581470682727124}","{2.4000000000000004, 0.5080796963839378}","{2.5, 0.5301208976612114}","{2.6, 0.5519164566555488}","{2.7, 0.5734442493219597}","{2.8, 0.5946818880354796}","{2.9000000000000004, 0.6156067486105399}","{3., 0.6361960183938765}","{3.1, 0.6564267659947722}","{3.2, 0.6762760331347356}","{3.3000000000000003, 0.6957209488846015}","{3.4000000000000004, 0.714738866206374}","{3.5, 0.7333075202299266}","{3.6, 0.7514052070749847}","{3.7, 0.7690109812886639}","{3.8000000000000003, 0.7861048691298023}","{3.9000000000000004, 0.8026680940263704}","{4., 0.8186833096063795}"
